id_orden,id_producto,cantidad_comprada,precio_producto,total_orden
12854,10,4,30.1,120.4
12855,9,1,71.28,71.28
12856,18,1,59.67,59.67
12857,4,5,75.8,379.0
12858,17,5,191.87,959.35
12859,13,1,185.35,185.35
12860,8,5,151.53,757.65
12861,18,1,17.47,17.47
12862,10,4,14.3,57.2
12863,4,5,146.21,731.05
12864,5,4,135.41,541.64
12865,16,3,137.7,413.1
12866,14,2,123.73,247.46
12867,16,2,88.46,176.92
12868,12,1,145.69,145.69
12869,11,5,183.88,919.4
12870,7,5,114.27,571.35
12871,9,1,43.17,43.17
12872,10,4,35.12,140.48
12873,10,4,69.49,277.96
12874,6,3,56.29,168.87
12875,7,4,146.63,586.52
12876,3,4,14.17,56.68
12877,16,2,199.53,399.06
12878,18,4,186.9,747.6
12879,5,5,142.2,711.0
12880,5,4,46.54,186.16
12881,17,5,58.32,291.6
12882,6,4,173.32,693.28
12883,4,5,180.24,901.2
12884,11,5,114.87,574.35
12885,3,3,137.32,411.96
12886,18,4,191.76,767.04
12887,16,2,44.53,89.06
12888,11,3,61.92,185.76
12889,11,4,65.43,261.72
12890,2,5,142.39,711.95
12891,1,3,83.67,251.01
12892,13,3,131.29,393.87
12893,16,2,87.34,174.68
12894,1,1,152.68,152.68
12895,5,1,32.55,32.55
12896,14,3,103.3,309.9
12897,17,5,78.59,392.95
12898,17,4,36.08,144.32
12899,8,2,139.82,279.64
12900,10,2,40.07,80.14
12901,13,2,111.8,223.6
12902,9,5,69.47,347.35
12903,13,2,170.9,341.8
12904,9,4,19.08,76.32
12905,11,3,59.1,177.3
12906,4,5,144.57,722.85
12907,18,4,126.42,505.68
12908,13,1,45.22,45.22
12909,12,5,147.62,738.1
12910,2,3,135.39,406.17
12911,9,1,12.46,12.46
12912,5,3,172.59,517.77
12913,5,1,148.29,148.29
12914,2,2,125.81,251.62
12915,17,1,69.72,69.72
12916,14,5,113.7,568.5
12917,10,4,23.66,94.64
12918,9,1,103.47,103.47
12919,13,5,176.12,880.6
12920,10,1,36.69,36.69
12921,9,2,153.06,306.12
12922,4,4,196.74,786.96
12923,3,3,127.5,382.5
12924,13,2,162.43,324.86
12925,5,2,40.69,81.38
12926,6,3,37.37,112.11
12927,13,4,80.73,322.92
12928,4,2,121.67,243.34
12929,7,4,91.93,367.72
12930,14,4,98.51,394.04
12931,1,2,144.56,289.12
12932,5,4,56.97,227.88
12933,14,1,170.01,170.01
12934,15,1,136.29,136.29
12935,5,1,104.13,104.13
12936,3,3,31.81,95.43
12937,15,2,162.71,325.42
12938,13,4,32.33,129.32
12939,6,3,77.61,232.83
12940,5,4,80.72,322.88
12941,13,5,96.5,482.5
12942,4,3,55.94,167.82
12943,15,3,105.87,317.61
12944,3,1,87.99,87.99
12945,16,3,165.11,495.33
12946,15,3,39.68,119.04
12947,8,5,71.92,359.6
12948,2,5,94.93,474.65
12949,10,2,116.4,232.8
12950,12,5,187.19,935.95
12951,2,1,68.48,68.48
12952,16,3,31.09,93.27
12953,5,5,13.72,68.6
12954,18,5,169.66,848.3
12955,9,1,26.36,26.36
12956,13,1,45.02,45.02
12957,3,5,33.84,169.2
12958,15,5,82.3,411.5
12959,2,5,138.65,693.25
12960,17,5,19.95,99.75
12961,13,3,167.01,501.03
12962,16,4,174.9,699.6
12963,10,3,34.3,102.9
12964,14,4,146.79,587.16
12965,3,3,162.72,488.16
12966,17,3,24.82,74.46
12967,16,2,178.53,357.06
12968,2,4,26.81,107.24
12969,11,1,114.56,114.56
12970,6,5,152.59,762.95
12971,2,4,166.45,665.8
12972,4,3,47.87,143.61
12973,13,4,113.68,454.72
12974,2,1,75.64,75.64
12975,14,1,73.73,73.73
12976,13,1,107.13,107.13
12977,14,4,73.56,294.24
12978,17,4,136.76,547.04
12979,8,3,61.2,183.6
12980,14,3,118.25,354.75
12981,14,3,40.78,122.34
12982,3,3,14.5,43.5
12983,15,1,168.84,168.84
12984,14,3,18.76,56.28
12985,12,5,109.36,546.8
12986,7,2,17.67,35.34
12987,4,3,12.78,38.34
12988,10,1,180.14,180.14
12989,17,3,52.99,158.97
12990,8,3,143.56,430.68
12991,9,5,183.73,918.65
12992,5,2,84.35,168.7
12993,15,5,134.48,672.4
12994,1,3,193.19,579.57
12995,6,4,191.21,764.84
12996,3,1,57.73,57.73
12997,11,5,199.06,995.3
12998,11,4,84.73,338.92
12999,6,1,24.95,24.95
13000,14,1,101.16,101.16
13001,18,5,190.37,951.85
13002,18,1,43.1,43.1
13003,5,4,108.12,432.48
13004,1,2,22.09,44.18
13005,7,3,50.93,152.79
13006,8,1,48.33,48.33
13007,13,1,56.96,56.96
13008,2,1,173.72,173.72
13009,9,2,21.01,42.02
13010,9,3,19.31,57.93
13011,3,3,71.51,214.53
13012,11,1,123.65,123.65
13013,18,5,33.51,167.55
13014,8,5,37.98,189.9
13015,1,2,156.95,313.9
13016,1,1,143.03,143.03
13017,6,2,11.45,22.9
13018,11,2,195.86,391.72
13019,15,3,138.08,414.24
13020,2,5,195.77,978.85
13021,13,4,61.66,246.64
13022,4,3,99.66,298.98
13023,8,4,35.55,142.2
13024,14,1,83.45,83.45
13025,17,1,41.44,41.44
13026,15,3,11.99,35.97
13027,4,4,155.7,622.8
13028,6,2,162.11,324.22
13029,17,5,18.52,92.6
13030,3,2,131.87,263.74
13031,8,1,76.47,76.47
13032,7,2,195.03,390.06
13033,13,5,176.7,883.5
13034,15,1,27.72,27.72
13035,13,3,124.91,374.73
13036,8,3,20.91,62.73
13037,12,3,91.14,273.42
13038,13,1,39.66,39.66
13039,9,3,191.74,575.22
13040,11,4,13.55,54.2
13041,14,4,36.51,146.04
13042,8,5,84.09,420.45
13043,7,4,60.14,240.56
13044,9,5,178.27,891.35
13045,7,4,36.01,144.04
13046,10,2,134.63,269.26
13047,9,2,156.16,312.32
13048,17,2,65.91,131.82
13049,14,4,174.9,699.6
13050,16,5,179.91,899.55
13051,2,1,12.62,12.62
13052,11,3,184.91,554.73
13053,4,2,83.76,167.52
13054,12,5,89.14,445.7
13055,14,2,52.6,105.2
13056,14,2,41.66,83.32
13057,1,2,166.54,333.08
13058,7,4,122.42,489.68
13059,18,4,91.27,365.08
13060,4,4,148.26,593.04
13061,5,4,146.32,585.28
13062,10,2,11.7,23.4
13063,17,5,197.56,987.8
13064,10,2,177.63,355.26
13065,14,4,137.25,549.0
13066,11,1,108.56,108.56
13067,13,1,144.85,144.85
13068,12,1,122.5,122.5
13069,10,1,73.65,73.65
13070,11,4,169.09,676.36
13071,4,1,152.29,152.29
13072,3,5,198.52,992.6
13073,13,2,13.5,27.0
13074,11,1,125.93,125.93
13075,17,2,186.45,372.9
13076,2,4,67.15,268.6
13077,4,1,102.84,102.84
13078,5,4,23.54,94.16
13079,5,4,14.86,59.44
13080,17,1,132.08,132.08
13081,15,3,160.57,481.71
13082,13,2,183.06,366.12
13083,16,3,170.65,511.95
13084,1,2,56.01,112.02
13085,9,3,81.07,243.21
13086,2,3,80.09,240.27
13087,14,2,89.98,179.96
13088,4,2,51.82,103.64
13089,8,2,38.69,77.38
13090,15,1,195.81,195.81
13091,8,3,31.95,95.85
13092,7,3,117.8,353.4
13093,15,3,161.86,485.58
13094,7,5,166.13,830.65
13095,14,2,186.71,373.42
13096,1,5,135.27,676.35
13097,10,4,38.26,153.04
13098,13,2,63.37,126.74
13099,1,4,172.19,688.76
13100,4,2,53.42,106.84
13101,10,4,28.32,113.28
13102,9,1,196.07,196.07
13103,10,1,98.75,98.75
13104,5,2,49.02,98.04
13105,6,5,56.42,282.1
13106,9,1,74.96,74.96
13107,12,4,169.7,678.8
13108,13,3,160.79,482.37
13109,4,5,99.97,499.85
13110,3,2,88.03,176.06
13111,7,5,69.46,347.3
13112,18,1,97.81,97.81
13113,2,3,22.39,67.17
13114,9,2,95.7,191.4
13115,13,3,65.32,195.96
13116,10,4,91.74,366.96
13117,8,3,101.28,303.84
13118,4,4,63.32,253.28
13119,6,5,73.47,367.35
13120,8,1,170.68,170.68
13121,4,4,107.32,429.28
13122,17,1,115.19,115.19
13123,14,4,63.43,253.72
13124,6,5,115.25,576.25
13125,7,1,28.45,28.45
13126,10,2,118.41,236.82
13127,3,2,71.37,142.74
13128,2,3,134.07,402.21
13129,7,5,69.81,349.05
13130,4,4,148.87,595.48
13131,14,2,18.36,36.72
13132,11,1,28.96,28.96
13133,7,4,173.72,694.88
13134,6,4,120.99,483.96
13135,1,3,139.98,419.94
13136,13,4,19.52,78.08
13137,7,5,152.18,760.9
13138,5,4,165.38,661.52
13139,9,2,78.18,156.36
13140,16,4,182.37,729.48
13141,1,3,180.05,540.15
13142,15,4,11.0,44.0
13143,12,3,52.79,158.37
13144,10,2,40.32,80.64
13145,16,3,59.0,177.0
13146,14,2,133.26,266.52
13147,9,4,119.99,479.96
13148,9,5,184.21,921.05
13149,6,5,29.47,147.35
13150,9,5,142.28,711.4
13151,5,2,78.39,156.78
13152,18,2,158.9,317.8
13153,8,2,127.52,255.04
13154,12,4,104.02,416.08
13155,10,2,116.9,233.8
13156,9,5,116.15,580.75
13157,4,4,161.3,645.2
13158,11,5,164.41,822.05
13159,11,1,185.37,185.37
13160,8,4,101.27,405.08
13161,3,4,109.38,437.52
13162,16,3,144.99,434.97
13163,12,3,107.09,321.27
13164,1,5,180.63,903.15
13165,15,1,55.91,55.91
13166,8,1,98.75,98.75
13167,3,3,163.9,491.7
13168,3,2,93.84,187.68
13169,5,2,143.33,286.66
13170,14,3,87.52,262.56
13171,2,1,143.32,143.32
13172,9,3,26.21,78.63
13173,16,3,153.66,460.98
13174,13,1,34.02,34.02
13175,9,4,20.19,80.76
13176,6,2,107.03,214.06
13177,3,1,187.39,187.39
13178,10,5,103.12,515.6
13179,12,2,195.48,390.96
13180,3,5,38.51,192.55
13181,9,1,131.05,131.05
13182,7,2,131.52,263.04
13183,9,5,143.65,718.25
13184,17,4,127.05,508.2
13185,6,2,32.64,65.28
13186,2,2,163.07,326.14
13187,5,1,121.64,121.64
13188,18,1,63.89,63.89
13189,17,2,161.77,323.54
13190,9,5,143.89,719.45
13191,7,1,148.62,148.62
13192,1,3,33.55,100.65
13193,3,1,153.56,153.56
13194,11,4,32.45,129.8
13195,3,2,171.19,342.38
13196,16,5,44.21,221.05
13197,5,3,24.85,74.55
13198,1,1,25.56,25.56
13199,18,5,134.18,670.9
13200,12,2,168.77,337.54
13201,10,3,173.29,519.87
13202,6,2,198.62,397.24
13203,12,4,100.63,402.52
13204,13,1,100.1,100.1
13205,18,2,17.67,35.34
13206,8,2,188.63,377.26
13207,9,2,88.3,176.6
13208,10,5,146.27,731.35
13209,7,3,142.35,427.05
13210,13,5,107.71,538.55
13211,10,4,23.2,92.8
13212,5,2,139.23,278.46
13213,15,5,110.03,550.15
13214,11,3,135.74,407.22
13215,17,3,86.85,260.55
13216,4,4,125.85,503.4
13217,3,5,29.98,149.9
13218,11,2,72.56,145.12
13219,16,2,174.1,348.2
13220,17,5,139.51,697.55
13221,14,3,89.83,269.49
13222,13,3,93.08,279.24
13223,7,4,31.01,124.04
13224,8,3,25.44,76.32
13225,16,1,65.47,65.47
13226,10,3,186.9,560.7
13227,17,5,154.97,774.85
13228,12,2,118.73,237.46
13229,1,3,118.88,356.64
13230,2,2,156.39,312.78
13231,18,3,89.68,269.04
13232,3,2,24.12,48.24
13233,8,2,152.55,305.1
13234,10,5,183.34,916.7
13235,4,1,71.06,71.06
13236,18,2,148.4,296.8
13237,4,4,26.4,105.6
13238,2,1,187.94,187.94
13239,3,1,79.84,79.84
13240,12,1,98.7,98.7
13241,10,4,38.97,155.88
13242,11,2,126.84,253.68
13243,1,4,157.69,630.76
13244,3,2,134.8,269.6
13245,8,4,27.28,109.12
13246,5,1,53.01,53.01
13247,6,3,129.0,387.0
13248,2,3,171.15,513.45
13249,5,1,83.58,83.58
13250,9,3,147.23,441.69
13251,5,2,77.78,155.56
13252,3,4,81.18,324.72
13253,7,2,126.37,252.74
13254,13,2,25.7,51.4
13255,13,1,22.94,22.94
13256,9,2,50.25,100.5
13257,1,4,173.65,694.6
13258,9,2,111.23,222.46
13259,2,2,72.08,144.16
13260,5,2,122.44,244.88
13261,9,2,98.86,197.72
13262,6,3,37.68,113.04
13263,14,3,95.3,285.9
13264,5,5,39.06,195.3
13265,1,5,59.26,296.3
13266,2,5,142.9,714.5
13267,2,1,162.54,162.54
13268,1,5,180.06,900.3
13269,15,4,90.04,360.16
13270,8,5,38.56,192.8
13271,6,1,178.19,178.19
13272,5,4,94.26,377.04
13273,17,4,81.29,325.16
13274,17,2,139.9,279.8
13275,6,1,126.15,126.15
13276,18,4,153.64,614.56
13277,12,5,194.11,970.55
13278,18,1,60.58,60.58
13279,10,2,10.3,20.6
13280,12,2,44.08,88.16
13281,15,3,91.5,274.5
13282,8,5,177.67,888.35
13283,7,1,37.66,37.66
13284,8,2,107.96,215.92
13285,9,2,127.9,255.8
13286,5,5,15.14,75.7
13287,2,4,23.1,92.4
13288,5,4,197.06,788.24
13289,14,2,28.88,57.76
13290,3,3,90.92,272.76
13291,16,3,195.22,585.66
13292,16,1,53.62,53.62
13293,4,3,37.25,111.75
13294,4,2,22.26,44.52
13295,12,2,85.41,170.82
13296,14,2,197.56,395.12
13297,18,3,189.55,568.65
13298,6,3,153.08,459.24
13299,2,2,68.01,136.02
13300,8,1,148.99,148.99
13301,10,1,20.34,20.34
13302,3,2,119.78,239.56
13303,8,4,12.2,48.8
13304,15,2,101.77,203.54
13305,3,4,178.13,712.52
13306,5,2,115.08,230.16
13307,12,4,183.06,732.24
13308,8,3,89.69,269.07
13309,13,5,148.82,744.1
13310,12,1,116.83,116.83
13311,14,5,96.63,483.15
13312,6,1,168.07,168.07
13313,9,2,146.19,292.38
13314,17,5,196.13,980.65
13315,2,1,186.36,186.36
13316,14,2,147.39,294.78
13317,11,5,27.26,136.3
13318,12,2,161.73,323.46
13319,5,1,140.47,140.47
13320,16,2,53.55,107.1
13321,12,5,36.52,182.6
13322,9,4,114.53,458.12
13323,3,5,148.51,742.55
13324,6,5,34.3,171.5
13325,8,4,161.14,644.56
13326,6,4,40.25,161.0
13327,9,3,53.18,159.54
13328,7,4,33.12,132.48
13329,17,1,199.45,199.45
13330,18,5,178.99,894.95
13331,2,2,139.89,279.78
13332,4,4,38.62,154.48
13333,4,3,43.85,131.55
13334,2,5,36.93,184.65
13335,8,1,58.74,58.74
13336,5,1,176.74,176.74
13337,7,5,22.02,110.1
13338,10,3,142.68,428.04
13339,6,4,68.77,275.08
13340,16,2,48.94,97.88
13341,1,2,94.53,189.06
13342,6,5,134.93,674.65
13343,16,1,193.17,193.17
13344,17,4,170.18,680.72
13345,5,2,104.2,208.4
13346,13,3,173.57,520.71
13347,10,4,137.39,549.56
13348,14,5,77.1,385.5
13349,13,4,157.02,628.08
13350,15,3,84.8,254.4
13351,12,1,196.62,196.62
13352,16,2,137.33,274.66
13353,3,1,197.62,197.62
13354,11,3,29.41,88.23
13355,5,3,97.28,291.84
13356,1,3,164.98,494.94
13357,15,5,198.54,992.7
13358,13,4,52.84,211.36
13359,12,4,83.66,334.64
13360,6,4,83.61,334.44
13361,3,2,102.74,205.48
13362,10,2,48.01,96.02
13363,4,5,183.76,918.8
13364,1,2,55.1,110.2
13365,10,4,36.49,145.96
13366,13,5,78.06,390.3
13367,15,3,53.55,160.65
13368,13,1,55.63,55.63
13369,7,5,103.39,516.95
13370,13,2,174.5,349.0
13371,3,3,115.32,345.96
13372,16,1,166.62,166.62
13373,10,1,199.68,199.68
13374,9,4,163.43,653.72
13375,1,1,64.6,64.6
13376,9,2,134.53,269.06
13377,4,1,47.98,47.98
13378,13,5,12.59,62.95
13379,2,4,132.69,530.76
13380,5,5,185.89,929.45
13381,13,2,182.69,365.38
13382,8,3,197.13,591.39
13383,15,5,102.58,512.9
13384,2,3,41.58,124.74
13385,15,3,54.17,162.51
13386,17,5,135.7,678.5
13387,3,4,70.86,283.44
13388,5,3,95.03,285.09
13389,12,5,70.11,350.55
13390,2,4,24.35,97.4
13391,18,2,134.32,268.64
13392,2,3,49.05,147.15
13393,9,1,146.99,146.99
13394,3,3,68.16,204.48
13395,6,4,60.28,241.12
13396,5,5,17.39,86.95
13397,11,4,83.64,334.56
13398,9,1,184.9,184.9
13399,10,3,41.72,125.16
13400,17,4,140.55,562.2
13401,10,1,145.79,145.79
13402,8,4,124.27,497.08
13403,17,3,194.35,583.05
13404,18,5,161.8,809.0
13405,6,3,112.32,336.96
13406,8,2,165.82,331.64
13407,18,4,143.73,574.92
13408,9,4,128.81,515.24
13409,13,2,144.66,289.32
13410,9,4,74.46,297.84
13411,8,1,25.68,25.68
13412,18,2,90.84,181.68
13413,12,5,129.36,646.8
13414,11,1,87.33,87.33
13415,12,2,15.71,31.42
13416,1,3,43.15,129.45
13417,13,4,172.7,690.8
13418,10,5,90.63,453.15
13419,2,4,106.92,427.68
13420,4,5,187.22,936.1
13421,4,2,26.5,53.0
13422,17,2,138.33,276.66
13423,2,3,177.62,532.86
13424,3,1,114.25,114.25
13425,2,2,65.41,130.82
13426,16,2,112.0,224.0
13427,10,5,106.47,532.35
13428,13,1,136.07,136.07
13429,16,1,59.98,59.98
13430,9,2,41.39,82.78
13431,3,2,24.78,49.56
13432,16,1,165.65,165.65
13433,10,5,185.78,928.9
13434,5,2,138.85,277.7
13435,16,4,15.8,63.2
13436,7,1,185.29,185.29
13437,5,5,176.41,882.05
13438,1,1,117.6,117.6
13439,14,2,25.4,50.8
13440,16,5,86.31,431.55
13441,14,2,69.52,139.04
13442,4,1,115.97,115.97
13443,7,3,175.3,525.9
13444,9,4,126.39,505.56
13445,12,2,183.13,366.26
13446,6,3,60.31,180.93
13447,11,2,27.69,55.38
13448,15,1,51.85,51.85
13449,5,4,111.03,444.12
13450,4,5,106.58,532.9
13451,17,5,193.65,968.25
13452,4,1,69.48,69.48
13453,16,2,44.03,88.06
13454,5,3,179.82,539.46
13455,2,2,137.06,274.12
13456,10,1,62.14,62.14
13457,1,3,69.07,207.21
13458,17,4,170.06,680.24
13459,4,3,47.64,142.92
13460,14,2,164.18,328.36
13461,1,4,100.71,402.84
13462,11,5,123.58,617.9
13463,18,3,31.36,94.08
13464,15,1,131.78,131.78
13465,12,3,15.06,45.18
13466,10,3,157.76,473.28
13467,3,2,138.91,277.82
13468,15,3,157.79,473.37
13469,6,2,193.07,386.14
13470,11,1,116.67,116.67
13471,13,5,101.46,507.3
13472,9,2,112.4,224.8
13473,6,1,153.54,153.54
13474,1,5,40.99,204.95
13475,9,4,191.79,767.16
13476,8,4,19.5,78.0
13477,9,2,81.06,162.12
13478,13,2,118.41,236.82
13479,16,2,91.54,183.08
13480,12,3,119.02,357.06
13481,5,5,89.42,447.1
13482,12,1,16.3,16.3
13483,5,4,154.46,617.84
13484,16,2,80.25,160.5
13485,10,4,26.9,107.6
13486,13,1,77.52,77.52
13487,9,1,15.26,15.26
13488,7,4,19.84,79.36
13489,14,1,167.68,167.68
13490,1,5,63.73,318.65
13491,11,5,105.58,527.9
13492,9,3,104.87,314.61
13493,8,4,16.9,67.6
13494,3,3,127.5,382.5
13495,11,5,109.52,547.6
13496,18,1,172.27,172.27
13497,8,4,59.53,238.12
13498,14,1,190.72,190.72
13499,7,2,162.96,325.92
13500,17,2,77.56,155.12
13501,15,5,103.07,515.35
13502,14,5,87.67,438.35
13503,10,4,18.2,72.8
13504,4,5,45.37,226.85
13505,13,2,27.34,54.68
13506,7,2,120.02,240.04
13507,5,5,138.42,692.1
13508,7,3,86.56,259.68
13509,12,4,160.96,643.84
13510,1,1,91.69,91.69
13511,8,4,93.13,372.52
13512,1,1,70.92,70.92
13513,15,4,116.1,464.4
13514,10,2,17.55,35.1
13515,11,5,15.98,79.9
13516,6,2,168.16,336.32
13517,12,2,193.36,386.72
13518,16,2,88.98,177.96
13519,10,4,105.3,421.2
13520,7,4,133.01,532.04
13521,7,1,128.89,128.89
13522,3,4,138.16,552.64
13523,6,3,174.16,522.48
13524,12,5,167.81,839.05
13525,18,4,117.88,471.52
13526,18,1,81.17,81.17
13527,9,3,119.29,357.87
13528,2,4,64.95,259.8
13529,18,1,85.64,85.64
13530,13,5,47.21,236.05
13531,1,2,98.13,196.26
13532,5,5,93.12,465.6
13533,1,1,197.09,197.09
13534,15,4,52.33,209.32
13535,12,1,32.07,32.07
13536,17,3,25.37,76.11
13537,16,1,71.54,71.54
13538,17,3,162.79,488.37
13539,3,2,20.57,41.14
13540,6,2,122.02,244.04
13541,9,5,90.8,454.0
13542,2,1,108.08,108.08
13543,3,3,147.47,442.41
13544,11,2,136.13,272.26
13545,4,2,26.07,52.14
13546,15,1,153.01,153.01
13547,18,4,80.29,321.16
13548,3,4,179.44,717.76
13549,14,5,186.56,932.8
13550,5,2,45.85,91.7
13551,5,2,113.92,227.84
13552,5,1,42.48,42.48
13553,8,2,86.55,173.1
13554,13,1,64.05,64.05
13555,6,2,35.05,70.1
13556,18,4,99.62,398.48
13557,1,2,50.19,100.38
13558,17,1,39.43,39.43
13559,18,4,37.08,148.32
13560,9,1,96.77,96.77
13561,11,1,171.41,171.41
13562,2,5,119.7,598.5
13563,15,2,84.14,168.28
13564,6,5,89.17,445.85
13565,4,2,89.25,178.5
13566,7,1,50.3,50.3
13567,18,4,57.7,230.8
13568,10,5,23.36,116.8
13569,17,4,48.27,193.08
13570,5,5,190.72,953.6
13571,8,5,111.77,558.85
13572,18,2,163.96,327.92
13573,18,2,181.21,362.42
13574,5,2,178.88,357.76
13575,3,2,82.02,164.04
13576,1,3,88.79,266.37
13577,2,4,172.72,690.88
13578,12,3,35.15,105.45
13579,9,4,29.64,118.56
13580,13,1,29.5,29.5
13581,6,3,169.4,508.2
13582,4,2,181.85,363.7
13583,5,2,187.82,375.64
13584,11,4,94.01,376.04
13585,18,4,141.76,567.04
13586,7,4,155.71,622.84
13587,1,1,18.97,18.97
13588,15,2,155.89,311.78
13589,2,4,21.83,87.32
13590,8,4,161.35,645.4
13591,12,5,174.57,872.85
13592,10,2,114.66,229.32
13593,5,4,79.37,317.48
13594,16,1,125.64,125.64
13595,5,3,81.03,243.09
13596,3,3,88.11,264.33
13597,13,1,85.18,85.18
13598,8,1,128.4,128.4
13599,17,2,94.07,188.14
13600,4,5,64.64,323.2
13601,13,3,106.37,319.11
13602,6,5,32.72,163.6
13603,14,1,79.8,79.8
13604,12,1,51.07,51.07
13605,2,4,145.09,580.36
13606,16,5,154.31,771.55
13607,1,4,180.02,720.08
13608,16,5,18.46,92.3
13609,15,5,167.9,839.5
13610,12,2,111.23,222.46
13611,11,5,86.83,434.15
13612,14,5,96.57,482.85
13613,7,5,104.43,522.15
13614,13,5,179.24,896.2
13615,2,5,191.05,955.25
13616,4,4,180.81,723.24
13617,18,2,24.86,49.72
13618,1,4,143.43,573.72
13619,14,5,159.87,799.35
13620,7,5,57.88,289.4
13621,1,5,196.52,982.6
13622,1,5,190.14,950.7
13623,13,5,58.31,291.55
13624,4,5,12.73,63.65
13625,7,1,197.27,197.27
13626,8,5,16.32,81.6
13627,7,2,55.83,111.66
13628,16,3,166.4,499.2
13629,15,4,139.23,556.92
13630,5,4,132.69,530.76
13631,8,1,32.46,32.46
13632,10,2,72.57,145.14
13633,6,1,137.96,137.96
13634,9,5,113.32,566.6
13635,12,4,72.85,291.4
13636,7,1,140.5,140.5
13637,2,1,79.82,79.82
13638,10,1,56.83,56.83
13639,9,4,157.1,628.4
13640,2,1,31.88,31.88
13641,4,2,19.59,39.18
13642,15,4,155.7,622.8
13643,5,1,97.85,97.85
13644,13,2,33.64,67.28
13645,12,1,144.7,144.7
13646,1,4,107.29,429.16
13647,1,3,175.49,526.47
13648,16,3,31.5,94.5
13649,5,3,70.22,210.66
13650,12,5,32.74,163.7
13651,16,2,48.7,97.4
13652,2,1,94.9,94.9
13653,15,2,30.35,60.7
13654,1,4,112.87,451.48
13655,7,5,153.74,768.7
13656,10,3,33.67,101.01
13657,6,4,29.3,117.2
13658,5,4,70.93,283.72
13659,1,2,60.76,121.52
13660,7,3,164.33,492.99
13661,3,1,78.42,78.42
13662,11,4,15.6,62.4
13663,15,4,72.83,291.32
13664,5,1,96.39,96.39
13665,13,5,158.17,790.85
13666,5,1,91.38,91.38
13667,17,2,49.23,98.46
13668,12,4,100.43,401.72
13669,8,5,94.52,472.6
13670,7,5,134.27,671.35
13671,16,1,111.36,111.36
13672,13,3,87.26,261.78
13673,8,4,41.22,164.88
13674,8,3,72.34,217.02
13675,15,2,130.49,260.98
13676,7,4,148.26,593.04
13677,6,4,167.27,669.08
13678,12,2,16.35,32.7
13679,2,1,41.34,41.34
13680,16,4,102.42,409.68
13681,6,3,14.88,44.64
13682,15,4,108.1,432.4
13683,5,1,114.51,114.51
13684,3,1,80.71,80.71
13685,2,1,130.22,130.22
13686,10,4,11.25,45.0
13687,15,3,121.16,363.48
13688,11,1,198.88,198.88
13689,11,2,122.64,245.28
13690,15,4,37.33,149.32
13691,4,1,177.35,177.35
13692,13,1,13.21,13.21
13693,6,3,152.26,456.78
13694,9,4,49.44,197.76
13695,15,5,65.57,327.85
13696,18,1,40.03,40.03
13697,18,4,156.83,627.32
13698,11,1,103.97,103.97
13699,6,1,139.74,139.74
13700,4,3,28.59,85.77
13701,8,3,15.54,46.62
13702,3,3,42.76,128.28
13703,7,3,157.92,473.76
13704,9,3,30.61,91.83
13705,16,4,110.65,442.6
13706,8,1,127.58,127.58
13707,2,2,57.84,115.68
13708,16,4,92.13,368.52
13709,16,2,145.51,291.02
13710,14,4,180.94,723.76
13711,12,3,180.23,540.69
13712,11,1,16.61,16.61
13713,7,1,67.89,67.89
13714,8,1,125.93,125.93
13715,7,2,193.74,387.48
13716,16,4,98.98,395.92
13717,14,3,69.3,207.9
13718,14,2,62.75,125.5
13719,16,4,14.56,58.24
13720,6,1,49.65,49.65
13721,12,4,102.51,410.04
13722,12,1,94.38,94.38
13723,9,5,72.94,364.7
13724,14,1,58.6,58.6
13725,7,5,44.89,224.45
13726,12,5,53.08,265.4
13727,8,4,82.33,329.32
13728,18,1,12.68,12.68
13729,16,3,192.65,577.95
13730,7,1,194.75,194.75
13731,5,5,131.9,659.5
13732,7,4,96.67,386.68
13733,1,4,97.01,388.04
13734,4,4,55.47,221.88
13735,16,5,95.04,475.2
13736,13,1,112.34,112.34
13737,12,1,159.64,159.64
13738,12,3,154.44,463.32
13739,1,2,95.94,191.88
13740,10,1,163.42,163.42
13741,2,3,35.87,107.61
13742,4,1,185.97,185.97
13743,4,5,22.6,113.0
13744,10,5,114.7,573.5
13745,12,4,191.22,764.88
13746,6,2,31.67,63.34
13747,18,3,163.87,491.61
13748,16,5,81.29,406.45
13749,18,5,54.16,270.8
13750,2,5,118.43,592.15
13751,4,2,101.37,202.74
13752,6,1,48.61,48.61
13753,11,4,158.02,632.08
13754,1,1,125.68,125.68
13755,18,2,87.12,174.24
13756,2,5,141.89,709.45
13757,4,2,88.44,176.88
13758,6,4,147.8,591.2
13759,4,1,24.52,24.52
13760,3,3,38.34,115.02
13761,6,2,102.89,205.78
13762,11,4,120.39,481.56
13763,11,5,71.48,357.4
13764,10,4,172.38,689.52
13765,13,2,96.27,192.54
13766,13,2,55.31,110.62
13767,13,3,27.77,83.31
13768,9,2,131.43,262.86
13769,7,2,50.68,101.36
13770,4,4,145.61,582.44
13771,15,3,18.72,56.16
13772,12,5,116.02,580.1
13773,8,2,145.2,290.4
13774,5,4,162.13,648.52
13775,13,3,53.38,160.14
13776,18,4,12.81,51.24
13777,10,1,135.92,135.92
13778,14,1,78.5,78.5
13779,8,3,128.31,384.93
13780,3,2,147.98,295.96
13781,11,5,53.56,267.8
13782,7,4,135.51,542.04
13783,15,2,157.98,315.96
13784,3,5,75.31,376.55
