id_orden,fecha_compra,id_cliente,id_region_envio,id_metodo_pago
14114,2025-07-06,1413,2,5
14115,2025-01-02,2371,3,2
14116,2025-05-24,1449,5,3
14117,2025-08-20,2139,1,3
14118,2025-06-13,2933,1,2
14119,2025-05-16,2532,4,3
14120,2025-08-21,2687,2,1
14121,2025-08-26,2064,5,3
14122,2025-06-14,2605,1,3
14123,2025-07-04,1542,3,3
14124,2025-04-24,1354,3,5
14125,2025-08-05,2836,4,1
14126,2025-03-28,2288,1,1
14127,2025-07-22,1768,5,3
14128,2025-04-09,2923,3,1
14129,2025-01-07,1660,1,3
14130,2025-07-19,1637,4,5
14131,2025-02-16,2815,1,4
14132,2025-08-04,2024,5,5
14133,2025-06-04,2660,5,3
14134,2025-08-22,1873,4,3
14135,2025-06-11,1811,1,3
14136,2025-03-19,2674,5,4
14137,2025-01-09,1867,5,3
14138,2025-06-13,2885,1,5
14139,2025-03-23,2309,5,3
14140,2025-02-09,1137,4,5
14141,2025-04-10,1335,5,3
14142,2025-05-12,2991,2,3
14143,2025-01-07,2804,3,3
14144,2025-06-03,1140,3,5
14145,2025-04-12,2190,5,2
14146,2025-05-10,2363,5,3
14147,2025-06-17,2217,4,5
14148,2025-04-02,2242,4,2
14149,2025-07-18,2875,1,4
14150,2025-01-01,1789,5,3
14151,2025-03-28,2738,1,2
14152,2025-07-20,2750,5,2
14153,2025-06-17,2009,3,3
14154,2025-02-08,2281,3,4
14155,2025-05-27,1334,5,2
14156,2025-06-14,2599,1,4
14157,2025-03-28,2453,2,1
14158,2025-01-08,1819,3,2
14159,2025-01-03,1049,4,5
14160,2025-03-23,1637,5,2
14161,2025-06-12,1470,2,3
14162,2025-07-04,1542,2,3
14163,2025-03-20,1034,2,4
14164,2025-01-23,2482,3,5
14165,2025-02-04,2085,3,3
14166,2025-01-18,1147,1,2
14167,2025-07-05,1097,4,3
14168,2025-04-08,1806,3,4
14169,2025-08-22,1718,4,3
14170,2025-08-02,1483,3,5
14171,2025-05-10,2421,3,4
14172,2025-07-06,1756,3,2
14173,2025-06-13,2128,1,1
14174,2025-02-06,2185,2,2
14175,2025-02-01,2449,1,3
14176,2025-01-17,1766,2,5
14177,2025-06-18,1077,1,3
14178,2025-08-05,2455,1,3
14179,2025-08-11,2774,3,2
14180,2025-04-06,2395,4,3
14181,2025-08-12,2226,1,2
14182,2025-04-11,1635,4,3
14183,2025-05-21,1501,3,5
14184,2025-06-27,2501,5,4
14185,2025-06-25,2322,4,1
14186,2025-05-20,1214,3,3
14187,2025-06-21,1283,4,1
14188,2025-02-25,2760,2,5
14189,2025-07-02,2721,3,5
14190,2025-02-02,1090,2,3
14191,2025-04-25,1419,3,3
14192,2025-01-06,1699,3,1
14193,2025-08-08,2039,5,1
14194,2025-03-22,1962,5,1
14195,2025-02-12,1197,3,5
14196,2025-06-26,1903,2,3
14197,2025-06-15,1826,2,4
14198,2025-07-19,1661,4,5
14199,2025-04-04,2178,4,4
14200,2025-02-24,1432,1,2
14201,2025-07-05,2205,2,3
14202,2025-04-07,1023,1,3
14203,2025-07-25,1337,3,3
14204,2025-08-12,2494,5,3
14205,2025-08-10,1538,1,4
14206,2025-05-08,1327,1,3
14207,2025-04-23,2926,3,5
14208,2025-02-27,1492,2,4
14209,2025-03-12,1138,1,4
14210,2025-04-17,1722,5,2
14211,2025-05-04,1289,4,3
14212,2025-01-27,1886,1,3
14213,2025-06-09,1971,4,1
14214,2025-03-28,1410,5,5
14215,2025-05-26,2551,5,3
14216,2025-05-26,1077,3,4
14217,2025-08-03,1936,5,1
14218,2025-02-27,1923,5,3
14219,2025-01-03,2876,3,2
14220,2025-05-01,2832,2,5
14221,2025-03-16,2407,3,3
14222,2025-03-14,1704,3,2
14223,2025-02-11,1785,5,5
14224,2025-01-01,2896,2,3
14225,2025-05-27,1045,3,3
14226,2025-02-01,2821,1,4
14227,2025-04-23,1255,2,3
14228,2025-03-02,1827,1,3
14229,2025-08-16,2572,1,1
14230,2025-07-15,1701,3,1
14231,2025-01-24,1374,4,2
14232,2025-08-24,2837,5,5
14233,2025-01-02,1450,5,4
14234,2025-02-16,1785,2,2
14235,2025-02-18,1082,1,2
14236,2025-06-21,1078,2,4
14237,2025-06-28,2660,2,5
14238,2025-01-15,2199,2,5
14239,2025-07-27,1386,2,3
14240,2025-07-01,1292,2,1
14241,2025-08-05,1230,4,3
14242,2025-06-12,1085,5,2
14243,2025-07-18,2680,1,3
14244,2025-07-16,2285,5,3
14245,2025-04-06,2651,5,5
14246,2025-07-15,2130,2,3
14247,2025-06-03,2153,5,3
14248,2025-06-08,1203,2,4
14249,2025-02-27,1692,2,3
14250,2025-06-24,1980,5,4
14251,2025-06-08,1872,5,5
14252,2025-03-04,1110,1,3
14253,2025-07-15,1143,2,3
14254,2025-03-22,2261,3,3
14255,2025-03-03,1265,3,5
14256,2025-03-21,2030,5,5
14257,2025-04-19,2981,2,4
14258,2025-06-16,1571,5,4
14259,2025-03-01,1221,3,2
14260,2025-01-26,1420,4,1
14261,2025-04-12,1098,3,5
14262,2025-01-27,2295,5,4
14263,2025-06-01,1831,3,5
14264,2025-02-19,1507,4,2
14265,2025-01-08,2842,4,5
14266,2025-01-03,1740,2,3
14267,2025-04-27,1145,3,5
14268,2025-03-28,2435,5,3
14269,2025-01-06,2359,4,3
14270,2025-03-22,2892,1,4
14271,2025-01-08,2998,1,3
14272,2025-07-05,1112,2,3
14273,2025-03-03,1280,1,3
14274,2025-02-20,2562,4,3
14275,2025-02-10,2640,3,3
14276,2025-01-09,1335,4,2
14277,2025-07-06,2648,4,4
14278,2025-06-25,1047,2,5
14279,2025-02-12,1611,2,1
14280,2025-03-01,1558,2,5
14281,2025-04-02,2666,5,5
14282,2025-02-14,2749,2,3
14283,2025-08-25,1927,1,5
14284,2025-06-08,1299,2,3
14285,2025-07-28,1347,3,4
14286,2025-07-07,1271,2,3
14287,2025-05-16,2455,4,1
14288,2025-04-03,1098,2,4
14289,2025-04-09,1182,2,5
14290,2025-01-20,1921,3,1
14291,2025-04-21,2573,1,4
14292,2025-05-16,2585,4,1
14293,2025-06-27,1228,4,2
14294,2025-03-15,1193,1,3
14295,2025-06-20,1298,2,3
14296,2025-03-17,2523,4,2
14297,2025-06-11,1220,3,2
14298,2025-02-28,2540,4,3
14299,2025-01-23,2058,4,1
14300,2025-01-24,2162,2,4
14301,2025-01-15,2451,1,3
14302,2025-01-11,1014,2,3
14303,2025-06-28,1608,4,3
14304,2025-05-01,2763,5,1
14305,2025-08-21,2393,1,2
14306,2025-05-18,2524,1,3
14307,2025-01-22,2223,4,1
14308,2025-08-14,2641,2,2
14309,2025-04-15,2293,3,3
14310,2025-08-18,1979,2,3
14311,2025-02-25,1948,3,3
14312,2025-07-09,1872,4,3
14313,2025-07-27,1944,4,4
14314,2025-01-08,1778,2,3
14315,2025-03-03,1080,1,3
14316,2025-01-01,1675,4,3
14317,2025-03-05,1745,1,1
14318,2025-03-28,1106,2,3
14319,2025-02-22,2482,4,1
14320,2025-07-19,2587,3,4
14321,2025-02-02,1709,3,1
14322,2025-06-24,2010,5,2
14323,2025-02-22,2349,1,3
14324,2025-01-27,1234,2,3
14325,2025-02-23,1844,2,5
14326,2025-02-02,1727,5,2
14327,2025-04-11,1729,3,2
14328,2025-02-26,1965,3,1
14329,2025-07-17,1860,1,3
14330,2025-05-20,2238,5,1
14331,2025-04-05,1579,4,1
14332,2025-04-25,1493,4,3
14333,2025-06-07,2723,1,3
14334,2025-01-08,1256,4,2
14335,2025-08-12,2102,5,1
14336,2025-02-01,2531,2,4
14337,2025-07-26,2450,3,5
14338,2025-03-27,1930,1,4
14339,2025-05-15,2532,1,3
14340,2025-04-17,1178,4,4
14341,2025-05-10,2474,2,1
14342,2025-01-15,1638,3,2
14343,2025-07-28,1944,3,2
14344,2025-02-16,2603,4,2
14345,2025-02-03,1973,1,3
14346,2025-02-01,2122,4,3
14347,2025-03-06,2288,3,2
14348,2025-01-15,2108,3,1
14349,2025-06-20,1577,3,3
14350,2025-07-23,2004,1,4
14351,2025-08-22,2888,5,3
14352,2025-02-09,2390,1,3
14353,2025-06-01,1385,5,3
14354,2025-03-20,2632,2,4
14355,2025-06-22,2080,3,4
14356,2025-06-09,1135,3,4
14357,2025-02-28,2300,5,5
14358,2025-08-16,1624,1,3
14359,2025-02-19,1497,5,2
14360,2025-02-14,1397,5,3
14361,2025-06-11,1801,5,3
14362,2025-01-26,1887,5,1
14363,2025-03-08,2985,2,4
14364,2025-03-01,2439,4,3
14365,2025-01-11,2727,5,1
14366,2025-05-10,1113,5,3
14367,2025-04-06,1989,4,2
14368,2025-04-10,2348,4,2
14369,2025-04-14,1195,4,3
14370,2025-02-21,1713,5,1
14371,2025-01-27,2876,1,3
14372,2025-03-19,2962,4,5
14373,2025-08-15,1798,3,2
14374,2025-05-07,1829,5,3
14375,2025-05-10,2131,4,5
14376,2025-02-21,1662,5,3
14377,2025-05-22,2524,2,3
14378,2025-08-24,2259,3,3
14379,2025-04-18,1318,1,4
14380,2025-04-13,1159,4,4
14381,2025-08-20,1151,1,4
14382,2025-03-04,1120,2,3
14383,2025-02-18,1941,1,3
14384,2025-08-09,1725,4,2
14385,2025-08-26,2895,1,3
14386,2025-05-28,1378,4,4
14387,2025-07-08,1667,5,1
14388,2025-08-09,1913,1,2
14389,2025-07-17,1492,1,1
14390,2025-04-21,2656,3,2
14391,2025-04-23,2013,2,2
14392,2025-07-17,2723,5,2
14393,2025-07-02,1731,3,2
14394,2025-05-26,1287,5,1
14395,2025-03-27,1151,5,3
14396,2025-03-05,2312,3,5
14397,2025-01-15,2375,1,1
14398,2025-05-26,2849,2,4
14399,2025-02-01,1595,3,3
14400,2025-04-15,1362,4,3
14401,2025-05-13,2980,4,2
14402,2025-08-21,2382,5,2
14403,2025-08-06,1024,2,2
14404,2025-08-26,2362,2,5
14405,2025-07-14,1495,4,3
14406,2025-01-17,1047,3,2
14407,2025-08-27,1168,4,2
14408,2025-02-10,1454,5,3
14409,2025-03-13,2379,5,3
14410,2025-01-18,1021,3,4
14411,2025-08-12,1146,1,4
14412,2025-05-14,2289,1,3
14413,2025-01-12,2644,1,3
14414,2025-01-24,2938,1,4
14415,2025-07-07,1304,4,3
14416,2025-02-17,2824,1,2
14417,2025-08-11,2773,3,4
14418,2025-06-04,1187,5,2
14419,2025-06-23,1339,3,5
14420,2025-05-14,2836,5,1
14421,2025-04-04,1298,5,5
14422,2025-03-18,1145,1,2
14423,2025-05-09,2695,2,3
14424,2025-04-15,2847,4,3
14425,2025-06-21,1396,5,3
14426,2025-01-18,1277,4,2
14427,2025-06-01,2164,3,4
14428,2025-01-11,1255,3,4
14429,2025-03-17,2423,4,3
14430,2025-03-19,2956,1,5
14431,2025-07-01,2520,1,2
14432,2025-02-08,1615,2,5
14433,2025-06-01,2082,2,2
14434,2025-01-06,2198,1,2
14435,2025-02-05,2323,3,5
14436,2025-08-09,2983,2,5
14437,2025-02-23,2497,3,2
14438,2025-03-22,1855,5,4
14439,2025-02-16,2406,1,2
14440,2025-08-08,2650,1,1
14441,2025-04-27,1829,2,5
14442,2025-07-09,1924,1,5
14443,2025-05-20,2778,3,1
14444,2025-06-19,2187,5,5
14445,2025-01-16,2106,2,5
14446,2025-04-25,2834,3,2
14447,2025-05-24,1050,2,2
14448,2025-03-23,2343,5,5
14449,2025-02-12,2263,1,4
14450,2025-03-12,1362,4,2
14451,2025-02-11,1990,2,3
14452,2025-04-24,1439,2,2
14453,2025-02-10,1311,1,1
14454,2025-04-13,2953,4,3
14455,2025-02-02,1413,3,3
14456,2025-01-16,2336,4,3
14457,2025-06-14,1202,1,2
14458,2025-05-06,1860,2,2
14459,2025-06-06,2484,3,2
14460,2025-02-15,1673,3,5
14461,2025-05-21,1190,1,3
14462,2025-02-19,2560,5,4
14463,2025-07-12,1404,4,3
14464,2025-05-18,2003,3,4
14465,2025-02-05,1049,4,5
14466,2025-02-07,1091,4,5
14467,2025-04-10,1993,5,2
14468,2025-06-15,1127,3,5
14469,2025-07-28,1032,2,3
14470,2025-01-04,1333,2,5
14471,2025-08-08,2725,4,3
14472,2025-04-11,1274,2,2
14473,2025-03-20,2301,1,4
14474,2025-01-17,2207,4,2
14475,2025-03-15,2881,5,2
14476,2025-06-20,1029,2,3
14477,2025-01-04,2006,4,4
14478,2025-05-07,2760,3,1
14479,2025-07-28,2908,3,1
14480,2025-02-06,1304,4,3
14481,2025-08-14,1097,4,3
14482,2025-07-20,2626,5,1
14483,2025-06-25,1042,4,3
14484,2025-01-14,1832,2,1
14485,2025-06-27,1279,2,3
14486,2025-07-25,1504,3,1
14487,2025-08-15,1956,1,1
14488,2025-01-27,1758,2,1
14489,2025-02-25,2357,1,4
14490,2025-06-24,2575,5,1
14491,2025-06-12,1878,1,2
14492,2025-04-09,2698,3,1
14493,2025-05-18,1930,4,4
14494,2025-03-18,1876,3,1
14495,2025-06-18,1511,3,3
14496,2025-03-22,2102,2,4
14497,2025-03-11,2418,2,4
14498,2025-01-07,2384,4,3
14499,2025-01-16,1660,3,4
14500,2025-01-01,1860,2,3
14501,2025-02-06,2809,4,4
14502,2025-07-23,2667,3,3
14503,2025-04-06,2607,1,1
14504,2025-05-24,1816,4,3
14505,2025-05-10,2251,2,2
14506,2025-08-08,1639,4,4
14507,2025-01-19,1181,3,5
14508,2025-08-19,2134,5,5
14509,2025-04-11,2458,3,4
14510,2025-08-23,2285,1,3
14511,2025-08-15,2453,5,3
14512,2025-01-16,1022,4,3
14513,2025-01-09,1166,2,4
14514,2025-07-28,1223,3,5
14515,2025-05-22,2553,5,3
14516,2025-05-09,1820,3,3
14517,2025-01-09,1636,4,4
14518,2025-02-01,1669,1,1
14519,2025-01-24,1742,4,1
14520,2025-08-08,2907,5,4
14521,2025-03-07,1683,3,3
14522,2025-01-27,2042,5,4
14523,2025-06-17,1206,4,4
14524,2025-05-10,1369,2,4
14525,2025-08-24,1844,3,1
14526,2025-08-25,1832,4,3
14527,2025-01-04,1067,2,5
14528,2025-07-23,1293,4,4
14529,2025-05-20,2698,3,3
14530,2025-08-16,2071,5,4
14531,2025-04-02,1040,4,2
14532,2025-01-19,2915,3,5
14533,2025-08-03,2408,4,3
14534,2025-04-11,2810,5,1
14535,2025-03-25,2919,3,3
14536,2025-03-12,2936,4,5
14537,2025-06-16,1650,1,3
14538,2025-01-22,1131,2,4
14539,2025-05-14,2433,4,3
14540,2025-01-26,1172,3,5
14541,2025-06-09,1117,5,1
14542,2025-08-11,2712,4,2
14543,2025-06-26,1965,2,3
14544,2025-08-23,1903,3,3
14545,2025-05-05,1555,3,2
14546,2025-05-16,1835,4,1
14547,2025-04-13,2293,3,2
14548,2025-07-14,1177,2,3
14549,2025-02-04,1690,3,3
14550,2025-02-25,1103,1,2
14551,2025-06-03,2661,4,1
14552,2025-02-03,1488,3,4
14553,2025-02-02,2255,1,1
14554,2025-05-14,1574,2,2
14555,2025-06-17,1101,2,3
14556,2025-04-18,1413,4,2
14557,2025-04-25,1842,2,1
14558,2025-02-18,2132,1,3
14559,2025-07-26,2778,4,5
14560,2025-07-14,1067,4,4
14561,2025-08-24,1013,4,1
14562,2025-07-02,2350,3,2
14563,2025-01-15,1080,4,3
14564,2025-01-27,1015,3,3
14565,2025-04-19,2954,1,4
14566,2025-02-04,1117,5,3
14567,2025-07-19,2138,2,3
14568,2025-02-15,1055,5,3
14569,2025-08-12,1458,1,1
14570,2025-07-11,2902,5,2
14571,2025-02-02,2380,2,2
14572,2025-01-23,2178,2,5
14573,2025-08-17,1235,1,4
14574,2025-08-24,2782,3,1
14575,2025-03-11,1906,5,4
14576,2025-04-24,2655,1,1
14577,2025-05-04,1031,4,1
14578,2025-05-26,1254,3,5
14579,2025-01-03,2297,2,5
14580,2025-04-22,2666,5,1
14581,2025-03-12,1176,5,3
14582,2025-03-20,2887,5,3
14583,2025-01-07,2352,1,3
14584,2025-07-28,2357,1,3
14585,2025-04-18,1584,3,1
14586,2025-01-16,2306,2,3
14587,2025-04-05,2132,4,1
14588,2025-03-13,2323,3,3
14589,2025-03-08,2752,3,1
14590,2025-03-07,1434,3,5
14591,2025-06-17,1124,5,1
14592,2025-04-01,1109,4,1
14593,2025-04-23,1832,4,4
14594,2025-01-17,1650,5,4
14595,2025-01-06,2519,4,3
14596,2025-06-26,2815,5,2
14597,2025-07-07,1395,3,3
14598,2025-03-22,1793,4,3
14599,2025-02-17,2163,5,3
14600,2025-02-23,1165,2,3
14601,2025-01-24,2553,2,3
14602,2025-01-22,2263,2,3
14603,2025-01-16,1481,5,5
14604,2025-07-01,2921,3,5
14605,2025-07-01,1688,2,4
14606,2025-03-23,1364,2,2
14607,2025-07-25,2893,2,3
14608,2025-06-20,1269,1,2
14609,2025-06-25,2856,5,1
14610,2025-03-14,1872,1,3
14611,2025-04-26,2437,1,4
14612,2025-04-11,1883,3,2
14613,2025-02-24,2546,1,4
14614,2025-06-13,2952,4,2
14615,2025-07-03,1500,5,1
14616,2025-05-03,1506,2,1
14617,2025-06-26,2041,5,2
14618,2025-01-22,2633,3,2
14619,2025-08-10,1681,2,2
14620,2025-06-20,1215,1,3
14621,2025-01-15,1332,5,3
14622,2025-05-13,1436,3,2
14623,2025-03-25,1903,5,3
14624,2025-01-10,1011,3,1
14625,2025-08-10,2352,1,5
14626,2025-02-12,1954,2,5
14627,2025-03-05,2485,1,2
14628,2025-04-04,1146,5,2
14629,2025-07-22,1733,1,5
14630,2025-08-22,1841,5,4
14631,2025-08-19,1598,3,2
14632,2025-07-03,2112,4,4
14633,2025-04-24,2139,5,4
14634,2025-03-03,2191,5,1
14635,2025-03-23,1528,3,5
14636,2025-04-14,1880,5,3
14637,2025-03-24,1918,4,3
14638,2025-05-19,1427,5,4
14639,2025-02-18,1033,2,3
14640,2025-03-05,2068,1,4
14641,2025-06-06,2710,3,4
14642,2025-04-17,2720,1,1
14643,2025-02-12,1137,1,1
14644,2025-02-26,2724,5,2
14645,2025-05-12,1892,4,5
14646,2025-01-15,1124,3,4
14647,2025-06-06,2641,2,3
14648,2025-02-21,2684,5,1
14649,2025-05-11,2846,4,3
14650,2025-02-12,1238,3,3
14651,2025-08-06,2643,1,2
14652,2025-02-26,2409,2,1
14653,2025-03-16,1365,4,2
14654,2025-02-22,2553,3,3
14655,2025-05-13,2572,2,1
14656,2025-01-15,1693,3,3
14657,2025-05-14,1393,1,1
14658,2025-08-06,2506,2,5
14659,2025-08-26,2437,1,3
14660,2025-02-20,2726,2,2
14661,2025-08-17,2801,1,1
14662,2025-03-22,1960,5,5
14663,2025-05-09,2808,5,3
14664,2025-02-08,1784,1,4
14665,2025-03-09,1869,3,1
14666,2025-08-12,2319,1,3
14667,2025-03-05,1069,3,1
14668,2025-01-10,1963,3,5
14669,2025-04-20,1610,3,2
14670,2025-03-12,2752,5,3
14671,2025-05-02,1015,1,5
14672,2025-06-16,1387,4,3
14673,2025-01-05,2445,1,2
14674,2025-03-10,2783,2,1
14675,2025-05-14,2980,2,5
14676,2025-03-01,1255,3,3
14677,2025-04-04,2776,4,3
14678,2025-02-08,2758,1,3
14679,2025-04-23,2761,2,5
14680,2025-02-09,2411,3,2
14681,2025-04-17,1893,1,4
14682,2025-03-02,1840,3,1
14683,2025-02-05,2143,4,2
14684,2025-05-05,1151,5,1
14685,2025-01-23,2665,4,5
14686,2025-07-19,2463,2,5
14687,2025-08-19,1344,4,2
14688,2025-02-23,1082,4,4
14689,2025-04-28,1761,2,3
14690,2025-05-27,2832,3,3
14691,2025-01-04,2959,1,3
14692,2025-05-20,2151,3,3
14693,2025-07-20,1586,2,3
14694,2025-04-14,1939,1,2
14695,2025-01-25,2705,3,1
14696,2025-07-12,1707,2,4
14697,2025-01-03,2211,5,2
14698,2025-03-12,2952,2,5
14699,2025-02-20,2114,1,3
14700,2025-01-14,1940,3,1
14701,2025-08-23,2154,3,4
14702,2025-08-23,2276,4,3
14703,2025-03-27,1909,3,4
14704,2025-03-23,1963,4,3
14705,2025-07-20,2437,3,2
14706,2025-07-19,2344,5,4
14707,2025-06-01,1703,2,1
14708,2025-02-27,1207,4,3
14709,2025-06-24,2101,2,4
14710,2025-02-03,1708,4,3
14711,2025-06-02,1455,1,3
14712,2025-01-21,1343,1,2
14713,2025-08-05,2847,2,2
14714,2025-07-16,1130,4,3
14715,2025-06-01,2323,2,4
14716,2025-01-05,2835,1,5
14717,2025-03-07,2085,5,4
14718,2025-02-27,2106,3,4
14719,2025-04-26,2816,2,5
14720,2025-08-12,2303,5,3
14721,2025-02-07,1498,3,1
14722,2025-07-06,1533,1,4
14723,2025-06-16,1714,1,5
14724,2025-06-19,1845,1,3
14725,2025-04-22,2991,1,2
14726,2025-05-05,2830,2,1
14727,2025-01-04,2720,5,2
14728,2025-08-15,1419,1,3
14729,2025-07-06,1171,4,5
14730,2025-02-22,2661,4,5
14731,2025-04-15,1920,5,3
14732,2025-08-18,1957,4,2
14733,2025-03-14,1563,3,3
14734,2025-08-09,1679,4,3
14735,2025-04-15,1753,1,4
14736,2025-06-17,1402,4,5
14737,2025-03-18,1477,4,3
14738,2025-02-01,2755,2,5
14739,2025-03-15,2082,2,3
14740,2025-04-07,2943,2,1
14741,2025-07-15,2950,5,2
14742,2025-03-19,1728,3,4
14743,2025-04-20,2220,1,5
14744,2025-03-21,2304,2,1
14745,2025-01-16,1651,5,4
14746,2025-04-12,1524,3,1
14747,2025-07-09,2117,1,2
14748,2025-08-13,1179,5,3
14749,2025-02-27,2030,1,3
14750,2025-03-10,2849,5,2
14751,2025-02-12,2714,5,5
14752,2025-01-23,1322,3,4
14753,2025-01-04,1754,4,5
14754,2025-03-12,2688,5,2
14755,2025-08-03,1972,2,5
14756,2025-08-04,1569,2,2
14757,2025-08-07,2120,2,3
14758,2025-02-17,1677,3,3
14759,2025-04-14,2315,2,3
14760,2025-07-19,2106,3,3
14761,2025-08-01,2987,1,3
14762,2025-02-23,1367,1,1
14763,2025-08-25,2072,2,1
14764,2025-06-23,1133,4,3
14765,2025-07-02,1340,1,2
14766,2025-06-27,1533,3,2
14767,2025-05-14,1260,2,4
14768,2025-02-04,2714,3,3
14769,2025-04-13,1938,4,4
14770,2025-06-17,1204,4,1
14771,2025-06-14,1870,3,1
14772,2025-01-24,1546,3,4
14773,2025-05-15,1234,1,4
14774,2025-03-23,1682,2,3
14775,2025-05-28,2199,4,1
14776,2025-08-11,1331,2,3
14777,2025-03-28,2294,1,2
14778,2025-01-20,2142,3,2
14779,2025-01-13,1431,2,3
14780,2025-01-23,2893,4,4
14781,2025-07-24,1998,4,5
14782,2025-07-11,2618,5,3
14783,2025-08-23,2677,2,3
14784,2025-04-26,1598,3,4
14785,2025-04-17,1802,5,1
14786,2025-08-17,2780,5,1
14787,2025-05-24,1152,4,3
14788,2025-08-22,1069,2,4
14789,2025-06-16,1294,2,1
14790,2025-05-13,1638,3,5
14791,2025-03-21,1372,3,1
14792,2025-07-13,2403,2,5
14793,2025-03-04,1546,1,4
14794,2025-01-10,1010,2,4
14795,2025-05-04,1954,5,3
14796,2025-04-07,1628,3,5
14797,2025-01-19,1851,2,3
14798,2025-07-06,2161,4,1
14799,2025-06-28,2586,2,3
14800,2025-04-27,2711,5,2
14801,2025-02-21,1755,3,3
14802,2025-04-16,2811,5,5
14803,2025-06-04,2824,1,1
14804,2025-06-03,2291,2,3
14805,2025-04-08,1299,5,3
14806,2025-08-19,2172,3,3
14807,2025-01-25,1551,3,1
14808,2025-02-19,1595,4,4
14809,2025-04-10,1170,4,5
14810,2025-07-08,2265,1,5
14811,2025-04-20,2716,4,5
14812,2025-01-02,1511,5,3
14813,2025-05-11,1620,3,1
14814,2025-05-07,1921,4,3
14815,2025-01-15,2246,2,3
14816,2025-05-27,2061,4,4
14817,2025-07-10,1569,1,5
14818,2025-02-09,1116,2,1
14819,2025-02-26,2834,5,2
14820,2025-08-09,1969,5,4
14821,2025-02-15,1647,4,3
14822,2025-06-16,2121,5,3
14823,2025-07-01,1754,1,3
14824,2025-02-23,1370,5,2
14825,2025-01-05,2357,2,1
14826,2025-04-04,2528,2,5
14827,2025-06-26,1741,2,3
14828,2025-02-26,1680,5,5
14829,2025-03-10,1013,5,1
14830,2025-04-07,2739,1,2
14831,2025-08-22,1938,5,4
14832,2025-07-18,1217,1,2
14833,2025-03-24,2804,5,4
14834,2025-07-24,1148,5,1
14835,2025-08-22,1866,5,5
14836,2025-02-23,1672,4,4
14837,2025-06-02,1993,5,1
14838,2025-08-13,2200,3,3
14839,2025-06-28,2979,3,4
14840,2025-07-02,2549,5,3
14841,2025-07-25,2829,5,3
14842,2025-01-09,1240,5,3
14843,2025-02-04,1864,2,2
14844,2025-07-24,1186,4,3
14845,2025-05-28,1712,2,2
14846,2025-02-17,1527,5,1
14847,2025-07-12,1722,2,2
14848,2025-04-24,1921,3,4
14849,2025-02-25,1314,2,2
14850,2025-01-14,1408,1,1
14851,2025-02-18,2749,3,4
14852,2025-07-02,2406,2,1
14853,2025-01-16,1744,4,3
14854,2025-07-25,2474,5,3
14855,2025-01-01,1903,2,5
14856,2025-04-22,1634,4,4
14857,2025-08-05,1402,1,5
14858,2025-01-15,1781,5,1
14859,2025-08-13,2672,5,2
14860,2025-03-04,1886,1,4
14861,2025-08-11,1331,4,1
14862,2025-02-10,2207,1,1
14863,2025-03-01,2959,3,1
14864,2025-02-15,1418,2,5
14865,2025-02-26,2811,5,3
14866,2025-02-03,1444,2,1
14867,2025-07-03,1175,3,2
14868,2025-05-09,1591,1,1
14869,2025-05-09,2459,1,2
14870,2025-01-14,1907,5,3
14871,2025-02-07,2836,4,3
14872,2025-02-11,2844,5,4
14873,2025-07-10,1444,1,3
14874,2025-03-12,2029,5,3
14875,2025-03-18,1677,5,2
14876,2025-03-11,1042,2,3
14877,2025-02-15,1650,5,3
14878,2025-03-12,2349,5,1
14879,2025-03-21,2397,5,2
14880,2025-07-10,1989,2,1
14881,2025-05-13,1312,4,3
14882,2025-07-19,2538,2,1
14883,2025-04-17,2292,5,3
14884,2025-03-25,2015,3,5
14885,2025-07-16,2629,3,5
14886,2025-06-06,2925,3,2
14887,2025-04-15,1706,5,3
14888,2025-07-13,1996,3,1
14889,2025-01-03,1240,4,4
14890,2025-04-23,2942,3,5
14891,2025-07-19,1591,3,2
14892,2025-02-05,1408,3,2
14893,2025-08-28,1311,5,2
14894,2025-05-27,2998,2,1
14895,2025-02-26,2549,5,1
14896,2025-02-27,1402,3,2
14897,2025-06-23,1544,3,3
14898,2025-04-21,1373,1,3
14899,2025-07-23,1138,2,5
14900,2025-08-20,1993,1,1
14901,2025-07-23,1943,4,3
14902,2025-03-16,2188,1,3
14903,2025-02-27,2361,3,4
14904,2025-04-22,2082,2,3
14905,2025-08-23,1714,5,3
14906,2025-01-08,2832,2,1
14907,2025-04-26,2333,5,3
14908,2025-06-16,2401,1,2
14909,2025-04-26,2875,2,3
14910,2025-03-10,2642,2,2
14911,2025-07-13,1311,2,4
14912,2025-06-25,1926,2,3
14913,2025-06-05,1512,1,2
14914,2025-07-24,1457,2,4
14915,2025-02-19,2342,5,3
14916,2025-02-01,1130,4,2
14917,2025-02-02,1540,3,3
14918,2025-04-21,1903,3,2
14919,2025-02-16,1251,5,5
14920,2025-07-22,1735,1,1
14921,2025-04-12,2167,1,3
14922,2025-01-24,1000,5,4
14923,2025-08-18,2207,4,3
14924,2025-07-11,2073,4,5
14925,2025-02-01,1659,1,5
14926,2025-07-12,1438,4,3
14927,2025-04-12,1642,3,1
14928,2025-04-17,1349,4,3
14929,2025-08-09,2881,2,4
14930,2025-05-23,1165,5,1
14931,2025-04-12,2214,4,3
14932,2025-04-16,1927,3,5
14933,2025-08-17,1034,3,3
14934,2025-07-07,2220,4,3
