ID de la orden,Fecha de la compra,ID del cliente,Género del cliente,Edad del cliente,Categoría del producto,Nombre del producto,Precio del producto,Cantidad comprada,Total de la orden,Método de pago,Región de envío
16753,2025-07-02,1360,,,Camisetas,Camiseta básica,"145,44",3,"436,32",Tarjeta de crédito,Ciudad
16754,2025-06-21,1583,,,Vestidos,Vestido casual,"184,2",4,"736,8",Transferencia,Sur
16755,2025-07-23,1847,,,Camisetas,Camiseta deportiva,"12,98",5,"64,9",Tarjeta de crédito,Sur
16756,2025-07-10,2143,,,Pantalones,Pantalón formal,"30,09",5,"150,45",Transferencia,Oriente
16757,2025-05-04,2202,,,Vestidos,Vestido casual,"171,79",3,"515,37",Transferencia,Norte
16758,2025-07-11,1690,,,Zapatos,Sandalias,"10,48",1,"10,48",Tarjeta de crédito,Oriente
16759,2025-05-13,2712,,,Zapatos,Zapatillas deportivas,"69,12",1,"69,12",Tarjeta de crédito,Sur
16760,2025-01-21,1811,,,Pantalones,Jogger,"20,39",4,"81,56",Efectivo,Ciudad
16761,2025-07-12,2693,,,Chaquetas,Chaqueta deportiva,"167,15",4,"668,6",Tarjeta de crédito,Occidente
16762,2025-02-28,1940,,,Vestidos,Vestido casual,"49,05",3,"147,15",Tarjeta de crédito,Occidente
16763,2025-05-25,2323,,,Accesorios,Bolso de mano,"122,81",5,"614,05",Tarjeta de crédito,Oriente
16764,2025-08-16,2705,,,Pantalones,Jeans slim,"184,09",5,"920,45",Tarjeta de crédito,Oriente
16765,2025-07-07,2978,,,Chaquetas,Chaqueta de cuero,"163,12",4,"652,48",Tarjeta de crédito,Occidente
16766,2025-04-12,1971,,,Vestidos,Vestido de verano,"114,27",2,"228,54",Transferencia,Sur
16767,2025-07-05,2656,,,Pantalones,Pantalón formal,"65,07",4,"260,28",Tarjeta de crédito,Norte
16768,2025-05-03,2384,,,Chaquetas,Chaqueta deportiva,"187,75",5,"938,75",Tarjeta de débito,Oriente
16769,2025-07-25,2981,,,Vestidos,Vestido de fiesta,"168,18",2,"336,36",Transferencia,Oriente
16770,2025-01-17,1413,,,Pantalones,Pantalón formal,"126,31",3,"378,93",Efectivo,Occidente
16771,2025-04-04,1421,,,Vestidos,Vestido casual,"150,22",1,"150,22",Efectivo,Oriente
16772,2025-06-27,1703,,,Pantalones,Jeans slim,"12,32",2,"24,64",Efectivo,Norte
16773,2025-07-06,2914,,,Accesorios,Gorra,"124,86",3,"374,58",Tarjeta de crédito,Oriente
16774,2025-02-02,1768,,,Chaquetas,Chaqueta deportiva,"128,63",2,"257,26",Tarjeta de débito,Sur
16775,2025-02-04,1534,,,Zapatos,Zapatos de vestir,"56,5",5,"282,5",Efectivo,Oriente
16776,2025-03-06,1781,,,Vestidos,Vestido de fiesta,"19,3",4,"77,2",Contra entrega,Occidente
16777,2025-05-19,1904,,,Accesorios,Reloj,"171,11",5,"855,55",Tarjeta de débito,Sur
16778,2025-06-19,2522,,,Zapatos,Zapatos de vestir,"115,87",5,"579,35",Efectivo,Ciudad
16779,2025-01-25,2288,,,Chaquetas,Chaqueta de cuero,"159,02",5,"795,1",Tarjeta de débito,Oriente
16780,2025-02-09,2173,,,Vestidos,Vestido de verano,"69,17",2,"138,34",Tarjeta de débito,Oriente
16781,2025-01-28,2953,,,Vestidos,Vestido de verano,"11,67",1,"11,67",Tarjeta de débito,Occidente
16782,2025-03-25,2831,,,Chaquetas,Abrigo,"71,69",4,"286,76",Contra entrega,Ciudad
16783,2025-03-26,2742,,,Zapatos,Zapatillas deportivas,"142,93",5,"714,65",Efectivo,Sur
16784,2025-02-09,2001,,,Zapatos,Zapatillas deportivas,"132,02",4,"528,08",Transferencia,Sur
16785,2025-01-05,1744,,,Chaquetas,Abrigo,"131,4",3,"394,2",Tarjeta de crédito,Oriente
16786,2025-03-08,1647,,,Vestidos,Vestido de verano,"78,48",4,"313,92",Efectivo,Sur
16787,2025-01-11,1316,,,Accesorios,Bolso de mano,"13,07",5,"65,35",Contra entrega,Sur
16788,2025-05-10,1895,,,Accesorios,Gorra,"68,69",4,"274,76",Tarjeta de crédito,Norte
16789,2025-07-12,2248,,,Pantalones,Pantalón formal,"65,78",1,"65,78",Tarjeta de crédito,Oriente
16790,2025-05-20,1638,,,Vestidos,Vestido de verano,"19,78",1,"19,78",Contra entrega,Occidente
16791,2025-01-27,1360,,,Chaquetas,Chaqueta deportiva,"185,43",5,"927,15",Transferencia,Oriente
16792,2025-01-07,2339,,,Vestidos,Vestido casual,"104,22",2,"208,44",Tarjeta de débito,Norte
16793,2025-05-12,1557,,,Vestidos,Vestido de verano,"168,68",2,"337,36",Transferencia,Occidente
16794,2025-05-02,2172,,,Zapatos,Zapatos de vestir,"95,11",1,"95,11",Tarjeta de crédito,Norte
16795,2025-03-17,2282,,,Camisetas,Camiseta estampada,"86,9",4,"347,6",Tarjeta de crédito,Sur
16796,2025-01-19,2749,,,Zapatos,Sandalias,"128,77",5,"643,85",Transferencia,Norte
16797,2025-02-13,1310,,,Chaquetas,Abrigo,"193,3",3,"579,9",Contra entrega,Occidente
16798,2025-04-18,2683,,,Chaquetas,Chaqueta de cuero,"197,19",5,"985,95",Transferencia,Norte
16799,2025-04-04,1046,,,Chaquetas,Chaqueta deportiva,"191,47",2,"382,94",Contra entrega,Ciudad
16800,2025-02-20,1930,,,Camisetas,Camiseta básica,"188,23",4,"752,92",Transferencia,Oriente
16801,2025-03-28,2077,,,Vestidos,Vestido de fiesta,"17,04",2,"34,08",Tarjeta de crédito,Norte
16802,2025-07-19,2662,,,Zapatos,Zapatos de vestir,"70,08",4,"280,32",Transferencia,Sur
16803,2025-05-28,1850,,,Camisetas,Camiseta básica,"120,5",3,"361,5",Tarjeta de crédito,Occidente
16804,2025-04-23,2860,,,Chaquetas,Chaqueta deportiva,"91,66",3,"274,98",Contra entrega,Sur
16805,2025-01-26,2352,,,Pantalones,Jeans slim,"64,23",2,"128,46",Tarjeta de crédito,Oriente
16806,2025-08-26,2748,,,Accesorios,Gorra,"172,12",2,"344,24",Contra entrega,Oriente
16807,2025-01-06,2448,,,Pantalones,Pantalón formal,"21,57",1,"21,57",Tarjeta de crédito,Occidente
16808,2025-07-01,1422,,,Zapatos,Zapatos de vestir,"111,1",1,"111,1",Efectivo,Norte
16809,2025-04-12,2023,,,Pantalones,Jeans slim,"189,86",3,"569,58",Efectivo,Ciudad
16810,2025-03-11,2824,,,Pantalones,Jogger,"152,3",5,"761,5",Contra entrega,Sur
16811,2025-03-20,2720,,,Camisetas,Camiseta estampada,"54,31",4,"217,24",Tarjeta de débito,Ciudad
16812,2025-05-08,1935,,,Pantalones,Jogger,"183,33",2,"366,66",Tarjeta de débito,Norte
16813,2025-06-26,2735,,,Chaquetas,Abrigo,"96,29",1,"96,29",Contra entrega,Sur
16814,2025-07-10,1956,,,Accesorios,Gorra,"118,47",2,"236,94",Efectivo,Ciudad
16815,2025-08-21,1698,,,Vestidos,Vestido de fiesta,"160,86",3,"482,58",Tarjeta de crédito,Sur
16816,2025-03-17,1816,,,Camisetas,Camiseta básica,"80,45",2,"160,9",Efectivo,Ciudad
16817,2025-01-17,2699,,,Chaquetas,Abrigo,"81,43",3,"244,29",Contra entrega,Sur
16818,2025-04-09,2404,,,Pantalones,Jogger,"55,47",5,"277,35",Transferencia,Oriente
16819,2025-07-17,2162,,,Camisetas,Camiseta estampada,"27,23",4,"108,92",Contra entrega,Norte
16820,2025-02-01,2489,,,Chaquetas,Chaqueta de cuero,"149,84",3,"449,52",Efectivo,Sur
16821,2025-02-21,1751,,,Zapatos,Zapatillas deportivas,"93,09",1,"93,09",Contra entrega,Occidente
16822,2025-08-25,2474,,,Camisetas,Camiseta estampada,"38,4",1,"38,4",Efectivo,Occidente
16823,2025-04-12,2203,,,Vestidos,Vestido de verano,"117,62",2,"235,24",Tarjeta de crédito,Occidente
16824,2025-03-07,1669,,,Vestidos,Vestido casual,"114,95",3,"344,85",Tarjeta de débito,Oriente
16825,2025-08-20,1380,,,Vestidos,Vestido de verano,"26,16",4,"104,64",Tarjeta de crédito,Sur
16826,2025-08-15,1919,,,Accesorios,Reloj,"128,44",4,"513,76",Tarjeta de crédito,Sur
16827,2025-08-16,2706,,,Pantalones,Pantalón formal,"135,54",4,"542,16",Tarjeta de débito,Ciudad
16828,2025-07-11,2783,,,Chaquetas,Abrigo,142,2,284,Efectivo,Sur
16829,2025-03-16,2768,,,Chaquetas,Chaqueta deportiva,"180,72",4,"722,88",Tarjeta de crédito,Oriente
16830,2025-07-13,2266,,,Pantalones,Jogger,"126,87",3,"380,61",Efectivo,Oriente
16831,2025-04-18,2967,,,Vestidos,Vestido casual,"106,89",1,"106,89",Contra entrega,Ciudad
16832,2025-08-10,1751,,,Camisetas,Camiseta deportiva,"94,69",1,"94,69",Transferencia,Oriente
16833,2025-06-08,1301,,,Zapatos,Sandalias,"82,94",2,"165,88",Efectivo,Sur
16834,2025-04-26,1614,,,Camisetas,Camiseta básica,"28,6",3,"85,8",Tarjeta de crédito,Oriente
16835,2025-06-20,2532,,,Camisetas,Camiseta deportiva,"153,69",5,"768,45",Transferencia,Oriente
16836,2025-03-09,1279,,,Vestidos,Vestido de verano,"110,14",3,"330,42",Efectivo,Ciudad
16837,2025-04-03,1148,,,Pantalones,Jogger,"46,89",5,"234,45",Tarjeta de crédito,Occidente
16838,2025-03-07,1206,,,Pantalones,Jeans slim,"87,11",3,"261,33",Tarjeta de crédito,Ciudad
16839,2025-04-17,2716,,,Pantalones,Pantalón formal,"153,92",2,"307,84",Transferencia,Oriente
16840,2025-06-12,1551,,,Accesorios,Reloj,"10,17",4,"40,68",Tarjeta de crédito,Oriente
16841,2025-07-01,1377,,,Vestidos,Vestido casual,"82,23",5,"411,15",Contra entrega,Occidente
16842,2025-01-28,2475,,,Camisetas,Camiseta deportiva,"68,41",3,"205,23",Tarjeta de crédito,Occidente
16843,2025-07-04,1347,,,Vestidos,Vestido de fiesta,"35,76",5,"178,8",Contra entrega,Occidente
16844,2025-08-20,1952,,,Accesorios,Bolso de mano,"35,42",4,"141,68",Efectivo,Oriente
16845,2025-08-02,2235,,,Vestidos,Vestido de fiesta,"129,79",3,"389,37",Tarjeta de crédito,Occidente
16846,2025-02-16,2853,,,Camisetas,Camiseta deportiva,"113,47",5,"567,35",Tarjeta de débito,Sur
16847,2025-02-19,2491,,,Pantalones,Jogger,"175,93",1,"175,93",Tarjeta de débito,Oriente
16848,2025-01-25,2478,,,Accesorios,Gorra,"182,41",5,"912,05",Tarjeta de crédito,Ciudad
16849,2025-05-09,2565,,,Pantalones,Jeans slim,"57,36",5,"286,8",Transferencia,Norte
16850,2025-03-03,2937,,,Zapatos,Zapatos de vestir,"62,63",3,"187,89",Tarjeta de crédito,Sur
16851,2025-07-20,2057,,,Chaquetas,Chaqueta deportiva,"118,67",5,"593,35",Tarjeta de débito,Sur
16852,2025-02-18,1863,,,Zapatos,Zapatillas deportivas,"118,96",3,"356,88",Tarjeta de débito,Sur
16853,2025-08-25,1004,,,Zapatos,Sandalias,"189,91",2,"379,82",Tarjeta de crédito,Ciudad
16854,2025-02-01,3000,,,Pantalones,Pantalón formal,"59,31",3,"177,93",Transferencia,Occidente
16855,2025-07-08,1899,,,Zapatos,Zapatos de vestir,"122,59",5,"612,95",Tarjeta de débito,Oriente
16856,2025-05-23,1702,,,Accesorios,Reloj,"159,53",2,"319,06",Transferencia,Occidente
16857,2025-08-10,2194,,,Zapatos,Zapatos de vestir,"126,53",1,"126,53",Contra entrega,Norte
16858,2025-04-01,2831,,,Pantalones,Jogger,"138,64",2,"277,28",Tarjeta de crédito,Norte
16859,2025-05-24,1178,,,Camisetas,Camiseta estampada,"35,71",1,"35,71",Tarjeta de débito,Ciudad
16860,2025-02-13,2889,,,Chaquetas,Chaqueta deportiva,"82,56",1,"82,56",Efectivo,Sur
16861,2025-06-04,1218,,,Pantalones,Pantalón formal,"159,02",5,"795,1",Tarjeta de débito,Occidente
16862,2025-02-22,2187,,,Pantalones,Jogger,"77,12",5,"385,6",Contra entrega,Occidente
16863,2025-04-20,2889,,,Vestidos,Vestido casual,"117,89",5,"589,45",Tarjeta de crédito,Occidente
16864,2025-06-15,2372,,,Zapatos,Sandalias,"183,65",2,"367,3",Tarjeta de crédito,Oriente
16865,2025-03-10,1085,,,Pantalones,Jogger,"174,19",5,"870,95",Contra entrega,Ciudad
16866,2025-02-18,2990,,,Camisetas,Camiseta estampada,"188,67",3,"566,01",Tarjeta de débito,Sur
16867,2025-08-05,2844,,,Zapatos,Sandalias,"115,63",2,"231,26",Contra entrega,Oriente
16868,2025-03-11,2316,,,Pantalones,Jeans slim,"48,08",1,"48,08",Tarjeta de débito,Oriente
16869,2025-02-26,2740,,,Zapatos,Zapatos de vestir,"131,88",4,"527,52",Transferencia,Occidente
16870,2025-01-02,1850,,,Chaquetas,Chaqueta de cuero,"97,55",5,"487,75",Tarjeta de crédito,Occidente
16871,2025-08-23,1650,,,Chaquetas,Abrigo,"11,22",4,"44,88",Tarjeta de débito,Sur
16872,2025-04-13,2962,,,Accesorios,Bolso de mano,"41,7",1,"41,7",Transferencia,Oriente
16873,2025-05-07,1423,,,Pantalones,Jogger,"171,82",5,"859,1",Transferencia,Oriente
16874,2025-08-20,1133,,,Zapatos,Zapatillas deportivas,"76,98",4,"307,92",Transferencia,Ciudad
16875,2025-06-05,1112,,,Zapatos,Zapatos de vestir,"127,41",2,"254,82",Tarjeta de crédito,Ciudad
16876,2025-01-14,2858,,,Vestidos,Vestido casual,"74,84",2,"149,68",Transferencia,Norte
16877,2025-03-26,1985,,,Zapatos,Zapatillas deportivas,"84,4",5,422,Tarjeta de débito,Oriente
16878,2025-01-10,2724,,,Camisetas,Camiseta básica,"172,76",2,"345,52",Tarjeta de débito,Ciudad
16879,2025-04-26,1321,,,Chaquetas,Chaqueta deportiva,"12,54",4,"50,16",Efectivo,Oriente
16880,2025-04-23,2712,,,Vestidos,Vestido casual,"55,37",1,"55,37",Tarjeta de crédito,Occidente
16881,2025-08-12,2400,,,Camisetas,Camiseta estampada,"160,44",3,"481,32",Contra entrega,Norte
16882,2025-04-18,1075,,,Zapatos,Zapatos de vestir,"118,43",4,"473,72",Tarjeta de débito,Occidente
16883,2025-07-10,1792,,,Vestidos,Vestido casual,"124,12",5,"620,6",Tarjeta de débito,Sur
16884,2025-05-06,1406,,,Pantalones,Pantalón formal,"53,86",5,"269,3",Tarjeta de crédito,Occidente
16885,2025-01-21,1868,,,Zapatos,Zapatillas deportivas,"170,21",5,"851,05",Transferencia,Occidente
16886,2025-03-22,1566,,,Camisetas,Camiseta básica,"126,69",5,"633,45",Tarjeta de crédito,Ciudad
16887,2025-07-23,2679,,,Camisetas,Camiseta deportiva,"49,55",1,"49,55",Tarjeta de crédito,Norte
16888,2025-07-26,1837,,,Vestidos,Vestido de fiesta,"16,43",4,"65,72",Efectivo,Sur
16889,2025-07-22,1411,,,Chaquetas,Chaqueta de cuero,"23,53",1,"23,53",Transferencia,Occidente
16890,2025-08-26,1511,,,Accesorios,Reloj,"57,16",1,"57,16",Contra entrega,Ciudad
16891,2025-07-17,2718,,,Camisetas,Camiseta estampada,"138,69",1,"138,69",Tarjeta de débito,Norte
16892,2025-02-12,2783,,,Zapatos,Sandalias,"162,87",3,"488,61",Tarjeta de crédito,Ciudad
16893,2025-04-12,2309,,,Camisetas,Camiseta estampada,"163,67",1,"163,67",Tarjeta de crédito,Ciudad
16894,2025-02-04,1833,,,Camisetas,Camiseta deportiva,"102,2",2,"204,4",Efectivo,Ciudad
16895,2025-02-08,2481,,,Camisetas,Camiseta estampada,"193,84",1,"193,84",Efectivo,Oriente
16896,2025-01-26,2212,,,Chaquetas,Abrigo,"46,07",2,"92,14",Efectivo,Norte
16897,2025-08-17,2046,,,Vestidos,Vestido casual,"136,06",5,"680,3",Tarjeta de crédito,Occidente
16898,2025-05-16,2266,,,Vestidos,Vestido casual,"81,18",4,"324,72",Tarjeta de crédito,Ciudad
16899,2025-03-12,2335,,,Camisetas,Camiseta básica,"104,35",3,"313,05",Tarjeta de crédito,Ciudad
16900,2025-04-17,2666,,,Camisetas,Camiseta básica,"194,65",1,"194,65",Tarjeta de crédito,Ciudad
16901,2025-08-28,1252,,,Zapatos,Zapatos de vestir,"106,29",3,"318,87",Tarjeta de débito,Occidente
16902,2025-01-02,2294,,,Vestidos,Vestido de fiesta,"139,38",4,"557,52",Tarjeta de débito,Oriente
16903,2025-01-15,2982,,,Accesorios,Bolso de mano,"49,22",1,"49,22",Contra entrega,Ciudad
16904,2025-03-13,2485,,,Vestidos,Vestido casual,"156,39",3,"469,17",Transferencia,Occidente
16905,2025-08-09,1165,,,Chaquetas,Chaqueta de cuero,"142,62",2,"285,24",Tarjeta de débito,Norte
16906,2025-06-06,1693,,,Accesorios,Reloj,"114,88",1,"114,88",Tarjeta de débito,Norte
16907,2025-05-11,2971,,,Pantalones,Jeans slim,"30,62",4,"122,48",Tarjeta de crédito,Occidente
16908,2025-04-21,1221,,,Pantalones,Pantalón formal,"161,64",2,"323,28",Transferencia,Sur
16909,2025-02-05,1228,,,Camisetas,Camiseta básica,"30,16",4,"120,64",Tarjeta de débito,Ciudad
16910,2025-04-20,1477,,,Accesorios,Gorra,"73,24",2,"146,48",Efectivo,Oriente
16911,2025-05-18,2721,,,Zapatos,Zapatos de vestir,"59,33",5,"296,65",Tarjeta de crédito,Norte
16912,2025-01-13,1227,,,Camisetas,Camiseta deportiva,"76,83",2,"153,66",Efectivo,Occidente
16913,2025-05-19,1474,,,Vestidos,Vestido casual,"116,28",3,"348,84",Efectivo,Ciudad
16914,2025-07-12,1308,,,Accesorios,Reloj,"181,04",3,"543,12",Efectivo,Sur
16915,2025-05-16,1835,,,Zapatos,Zapatillas deportivas,"105,54",4,"422,16",Transferencia,Oriente
16916,2025-08-17,2525,,,Chaquetas,Chaqueta de cuero,"17,34",1,"17,34",Tarjeta de débito,Occidente
16917,2025-01-14,1880,,,Accesorios,Gorra,"88,47",3,"265,41",Efectivo,Norte
16918,2025-01-23,2951,,,Camisetas,Camiseta básica,"20,85",3,"62,55",Transferencia,Occidente
16919,2025-02-11,1555,,,Camisetas,Camiseta deportiva,"19,23",5,"96,15",Tarjeta de débito,Occidente
16920,2025-08-04,2161,,,Vestidos,Vestido de fiesta,"81,71",1,"81,71",Transferencia,Oriente
16921,2025-03-22,2629,,,Vestidos,Vestido de fiesta,"114,82",2,"229,64",Tarjeta de crédito,Ciudad
16922,2025-03-09,1907,,,Pantalones,Pantalón formal,"138,66",2,"277,32",Efectivo,Oriente
16923,2025-05-03,2225,,,Chaquetas,Chaqueta de cuero,"62,43",1,"62,43",Tarjeta de crédito,Oriente
16924,2025-06-27,2926,,,Camisetas,Camiseta estampada,"28,34",2,"56,68",Contra entrega,Norte
16925,2025-04-25,2257,,,Accesorios,Gorra,"132,38",5,"661,9",Efectivo,Oriente
16926,2025-03-09,2073,,,Chaquetas,Abrigo,"195,11",1,"195,11",Efectivo,Ciudad
16927,2025-05-02,1792,,,Camisetas,Camiseta deportiva,"44,97",4,"179,88",Tarjeta de crédito,Oriente
16928,2025-01-28,2036,,,Vestidos,Vestido de fiesta,"121,54",4,"486,16",Contra entrega,Sur
16929,2025-03-11,2320,,,Zapatos,Zapatos de vestir,"42,23",2,"84,46",Transferencia,Sur
16930,2025-07-17,1368,,,Pantalones,Pantalón formal,"74,71",5,"373,55",Transferencia,Ciudad
16931,2025-03-02,2653,,,Zapatos,Zapatillas deportivas,"71,03",4,"284,12",Transferencia,Sur
16932,2025-02-06,1165,,,Pantalones,Jogger,"156,61",3,"469,83",Transferencia,Occidente
16933,2025-05-17,2102,,,Vestidos,Vestido casual,"74,86",4,"299,44",Efectivo,Sur
16934,2025-07-25,2144,,,Chaquetas,Abrigo,"35,5",4,142,Contra entrega,Sur
16935,2025-07-19,1391,,,Chaquetas,Chaqueta de cuero,"156,2",4,"624,8",Tarjeta de crédito,Oriente
16936,2025-04-27,2668,,,Chaquetas,Chaqueta deportiva,"127,44",4,"509,76",Tarjeta de débito,Sur
16937,2025-04-07,1432,,,Accesorios,Bolso de mano,"143,53",1,"143,53",Tarjeta de débito,Ciudad
16938,2025-05-04,1057,,,Vestidos,Vestido casual,"57,01",2,"114,02",Transferencia,Ciudad
16939,2025-04-14,1082,,,Accesorios,Bolso de mano,"74,51",2,"149,02",Efectivo,Sur
16940,2025-05-25,1868,,,Zapatos,Zapatos de vestir,"180,5",3,"541,5",Tarjeta de crédito,Sur
16941,2025-05-17,2662,,,Chaquetas,Abrigo,"87,12",1,"87,12",Transferencia,Norte
16942,2025-02-24,2534,,,Chaquetas,Chaqueta deportiva,"180,7",1,"180,7",Transferencia,Ciudad
16943,2025-08-15,1276,,,Accesorios,Gorra,"130,5",3,"391,5",Transferencia,Norte
16944,2025-08-20,1383,,,Vestidos,Vestido de verano,"183,31",1,"183,31",Tarjeta de débito,Occidente
16945,2025-04-21,1561,,,Zapatos,Zapatos de vestir,"153,1",5,"765,5",Transferencia,Ciudad
16946,2025-04-11,1814,,,Zapatos,Zapatos de vestir,"44,6",1,"44,6",Tarjeta de crédito,Oriente
16947,2025-01-03,2377,,,Pantalones,Jogger,"134,2",1,"134,2",Tarjeta de crédito,Norte
16948,2025-04-28,1066,,,Chaquetas,Chaqueta de cuero,"35,46",5,"177,3",Contra entrega,Sur
16949,2025-02-26,2043,,,Pantalones,Jogger,"24,9",4,"99,6",Tarjeta de crédito,Oriente
16950,2025-06-15,2665,,,Pantalones,Pantalón formal,"148,76",5,"743,8",Transferencia,Norte
16951,2025-01-14,2645,,,Accesorios,Gorra,"176,47",3,"529,41",Efectivo,Oriente
16952,2025-02-06,2720,,,Chaquetas,Abrigo,"177,75",3,"533,25",Contra entrega,Norte
16953,2025-04-02,1487,,,Vestidos,Vestido de verano,"49,43",4,"197,72",Tarjeta de crédito,Norte
16954,2025-08-15,2824,,,Zapatos,Zapatillas deportivas,"21,06",4,"84,24",Tarjeta de débito,Sur
16955,2025-02-11,1476,,,Camisetas,Camiseta deportiva,"11,8",5,59,Efectivo,Sur
16956,2025-04-01,2573,,,Chaquetas,Chaqueta deportiva,"132,78",5,"663,9",Tarjeta de débito,Oriente
16957,2025-02-15,1515,,,Vestidos,Vestido casual,"162,77",1,"162,77",Contra entrega,Sur
16958,2025-08-18,1855,,,Accesorios,Reloj,"84,15",2,"168,3",Tarjeta de crédito,Norte
16959,2025-01-08,2079,,,Zapatos,Zapatos de vestir,"147,31",4,"589,24",Tarjeta de crédito,Oriente
16960,2025-03-08,1743,,,Camisetas,Camiseta deportiva,"47,8",3,"143,4",Contra entrega,Occidente
16961,2025-05-02,2866,,,Chaquetas,Chaqueta de cuero,"85,98",1,"85,98",Efectivo,Occidente
16962,2025-03-16,1968,,,Accesorios,Gorra,"71,55",2,"143,1",Transferencia,Ciudad
16963,2025-01-14,2319,,,Accesorios,Reloj,"91,99",5,"459,95",Efectivo,Ciudad
16964,2025-04-17,2662,,,Chaquetas,Chaqueta de cuero,"175,07",5,"875,35",Transferencia,Oriente
16965,2025-03-13,2119,,,Zapatos,Zapatos de vestir,"72,73",1,"72,73",Tarjeta de crédito,Ciudad
16966,2025-03-28,1006,,,Zapatos,Zapatos de vestir,"118,22",2,"236,44",Tarjeta de débito,Ciudad
16967,2025-02-19,2948,,,Chaquetas,Chaqueta deportiva,"80,25",4,321,Contra entrega,Occidente
16968,2025-05-01,1618,,,Accesorios,Gorra,"70,48",1,"70,48",Tarjeta de crédito,Sur
16969,2025-07-02,1923,,,Pantalones,Pantalón formal,"168,04",1,"168,04",Transferencia,Sur
16970,2025-02-05,1453,,,Vestidos,Vestido de fiesta,"44,14",3,"132,42",Contra entrega,Sur
16971,2025-03-11,2173,,,Camisetas,Camiseta estampada,"170,58",1,"170,58",Tarjeta de crédito,Occidente
16972,2025-05-05,1608,,,Accesorios,Bolso de mano,"105,65",2,"211,3",Transferencia,Ciudad
16973,2025-02-19,2680,,,Pantalones,Jogger,"14,73",1,"14,73",Efectivo,Oriente
16974,2025-04-23,1971,,,Pantalones,Pantalón formal,"184,31",4,"737,24",Tarjeta de crédito,Norte
16975,2025-04-07,2723,,,Vestidos,Vestido de verano,"30,58",3,"91,74",Tarjeta de crédito,Oriente
16976,2025-01-21,2301,,,Camisetas,Camiseta estampada,"119,05",5,"595,25",Contra entrega,Ciudad
16977,2025-06-17,2061,,,Pantalones,Jogger,"56,13",2,"112,26",Efectivo,Occidente
16978,2025-04-19,2402,,,Vestidos,Vestido de fiesta,"152,69",3,"458,07",Contra entrega,Occidente
16979,2025-03-17,1296,,,Accesorios,Gorra,"22,2",1,"22,2",Tarjeta de débito,Sur
16980,2025-02-21,2404,,,Zapatos,Zapatillas deportivas,"37,93",5,"189,65",Efectivo,Oriente
16981,2025-06-11,2009,,,Chaquetas,Chaqueta deportiva,"173,84",4,"695,36",Contra entrega,Norte
16982,2025-04-21,2625,,,Vestidos,Vestido casual,"59,61",1,"59,61",Tarjeta de crédito,Ciudad
16983,2025-02-12,1204,,,Chaquetas,Abrigo,"47,69",1,"47,69",Transferencia,Oriente
16984,2025-03-06,1213,,,Pantalones,Pantalón formal,"99,34",5,"496,7",Tarjeta de crédito,Oriente
16985,2025-05-15,1055,,,Camisetas,Camiseta estampada,"103,58",3,"310,74",Tarjeta de crédito,Sur
16986,2025-08-01,2990,,,Zapatos,Sandalias,"10,16",2,"20,32",Tarjeta de crédito,Oriente
16987,2025-04-26,2022,,,Pantalones,Jeans slim,"122,77",5,"613,85",Tarjeta de crédito,Occidente
16988,2025-02-22,2002,,,Accesorios,Bolso de mano,"110,27",2,"220,54",Transferencia,Ciudad
16989,2025-07-14,2634,,,Vestidos,Vestido casual,"57,7",1,"57,7",Transferencia,Sur
16990,2025-06-04,2222,,,Chaquetas,Chaqueta deportiva,"184,16",3,"552,48",Tarjeta de crédito,Oriente
16991,2025-08-08,2232,,,Camisetas,Camiseta deportiva,"14,04",4,"56,16",Tarjeta de crédito,Norte
16992,2025-05-28,1029,,,Chaquetas,Abrigo,"151,06",2,"302,12",Tarjeta de crédito,Oriente
16993,2025-05-04,2176,,,Zapatos,Zapatillas deportivas,142,2,284,Efectivo,Norte
16994,2025-03-28,2358,,,Zapatos,Sandalias,"67,5",5,"337,5",Tarjeta de crédito,Ciudad
16995,2025-05-01,2779,,,Accesorios,Bolso de mano,"44,6",2,"89,2",Tarjeta de débito,Norte
